Coefficient of Variation,Mean,Standard Deviation,Ratio of Assigned CourseSeats,Allocation Type
0.290489652647281,0.7123421717171716,0.20692803002813098,0.8956521739130435,Round Robin Quota 5
0.3504599664510492,0.6848056457431457,0.23999696363263195,0.8956521739130435,Round Robin Quota 5
0.3176409758780613,0.6935854076479077,0.22031114574006436,0.8956521739130435,Round Robin Quota 5
0.2984651949988091,0.6999165764790765,0.2089007374817264,0.8956521739130435,Round Robin Quota 2
0.2969705642215282,0.7067618145743146,0.2098874548443653,0.8956521739130435,Round Robin Quota 2
0.31240133867543535,0.7034880050505051,0.21977059451988923,0.8956521739130435,Round Robin Quota 2
0.37491870301894026,0.704752886002886,0.26422503796905705,0.8956521739130435,Round Robin Quota 2
0.30719822674238695,0.6841427669552669,0.21016744484728805,0.8956521739130435,Round Robin Quota 2
0.315196575551142,0.6883838383838384,0.21697622852333667,0.8956521739130435,Round Robin Quota 2
0.3201336227101092,0.7014046717171717,0.22454321854261305,0.8956521739130435,Round Robin Quota 2
0.2910534706878172,0.7053481240981241,0.2052940195619002,0.8956521739130435,Round Robin Quota 2
0.3151880066783241,0.6951546717171717,0.2191044153116601,0.8956521739130435,Round Robin Quota 2
0.331156245957527,0.7068362193362192,0.2340732289021935,0.8956521739130435,Round Robin Quota 2
0.3085711882140331,0.6943362193362194,0.21425215222061672,0.8956521739130435,Round Robin Quota 2
0.3026489737737968,0.7061665764790765,0.2137205896847479,0.8956521739130435,Round Robin Quota 2
0.3009919503488023,0.6894999098124097,0.20753392261976047,0.8956521739130435,Round Robin Quota 2
0.2964382064936238,0.7065386002886004,0.20944503548806806,0.8956521739130435,Round Robin Quota 2
0.3464425584589378,0.7177737193362193,0.24866736372142734,0.8956521739130435,Round Robin Quota 2
0.3516264000354579,0.7198570526695527,0.25312074397032985,0.8956521739130435,Round Robin Quota 2
0.36002348683132995,0.7031903860028861,0.25316505467502787,0.8956521739130435,Round Robin Quota 2
0.3110809285518865,0.704752886002886,0.2192351821773996,0.8956521739130435,Round Robin Quota 2
0.31016905049288557,0.7162856240981241,0.22216963190821912,0.8956521739130435,Round Robin Quota 2
0.33448989511063626,0.7049761002886004,0.23580738184103933,0.8956521739130435,Round Robin Quota 2
0.3493457888998325,0.7032647907647909,0.2456825931352015,0.8956521739130435,Round Robin Quota 2
0.37702623754223563,0.7103332431457432,0.2678142700644136,0.8956521739130435,Round Robin Quota 2
0.3261657721311456,0.7085475288600288,0.23110395184224647,0.8956521739130435,Round Robin Quota 2
0.29081322262252857,0.6883094336219335,0.2001694845530819,0.8956521739130435,Round Robin Quota 2
0.3298973839584971,0.7064641955266956,0.23306068996460108,0.8956521739130435,Round Robin Quota 2
0.3418450605951852,0.7025951479076479,0.240178680910373,0.8956521739130435,Round Robin Quota 2
0.3360355258407762,0.7109284812409812,0.2388972260289975,0.8956521739130435,Round Robin Quota 2
0.2947590507796882,0.6916576479076479,0.20387235176177013,0.8956521739130435,Round Robin Quota 2
0.31402872192141645,0.7142022907647908,0.22428003256221513,0.8956521739130435,Round Robin Quota 2
0.33821208753754706,0.6916576479076479,0.23392697696015533,0.8956521739130435,Round Robin Quota 2
0.31571259218830466,0.7210475288600289,0.22764378442737113,0.8956521739130435,Round Robin Quota 2
0.3331209032078791,0.7144999098124097,0.23801485529865812,0.8956521739130435,Round Robin Quota 2
0.35350171257652646,0.7181457431457431,0.2538657500815625,0.8956521739130435,Round Robin Quota 2
0.3393781642249966,0.7144999098124099,0.24248566773106128,0.8956521739130435,Round Robin Quota 2
0.3365049256229831,0.6951546717171717,0.2339229711026561,0.8956521739130435,Round Robin Quota 2
0.3122563434886293,0.7103332431457432,0.22180606116310922,0.8956521739130435,Round Robin Quota 2
0.303154425927135,0.7014046717171717,0.21263393059702976,0.8956521739130435,Round Robin Quota 2
0.34147284331530264,0.7103332431457432,0.24255951223835714,0.8956521739130435,Round Robin Quota 2
0.308560310008767,0.704752886002886,0.2174587689846237,0.8956521739130435,Round Robin Quota 2
0.2764036059362727,0.6993213383838384,0.1932949396374733,0.8956521739130435,Round Robin Quota 2
0.36055906262846066,0.7046784812409813,0.2540782126506955,0.8956521739130435,Round Robin Quota 2
0.32140930938087287,0.6993213383838384,0.22476838840525717,0.8956521739130435,Round Robin Quota 2
0.2837949044156041,0.6990237193362192,0.1983793696132624,0.8956521739130435,Round Robin Quota 2
0.3226813128733912,0.711002886002886,0.22942734471218135,0.8956521739130435,Round Robin Quota 2
0.32876842259767725,0.7103332431457432,0.23353513986771832,0.8956521739130435,Round Robin Quota 2
0.27756099293636227,0.6894999098124097,0.1913782795970647,0.8956521739130435,Round Robin Quota 2
0.3052877803126646,0.6939641955266956,0.21185878886880888,0.8956521739130435,Round Robin Quota 2
0.33152997828204345,0.6990981240981242,0.23177198589926842,0.8956521739130435,Round Robin Quota 2
0.32929631050786085,0.7028927669552669,0.23145999484103105,0.8956521739130435,Round Robin Quota 2
0.32688244420028256,0.7014046717171717,0.22927687346440587,0.8956521739130435,Round Robin Quota 2
0.30412524823684983,0.7067618145743146,0.21494411230173988,0.8956521739130435,Round Robin Quota 2
0.28558993368652275,0.6951546717171716,0.1985291765975835,0.8956521739130435,Round Robin Quota 2
0.34147284331530264,0.7103332431457432,0.24255951223835714,0.8956521739130435,Round Robin Quota 2
0.38152572951394925,0.7177737193362194,0.27384914189569176,0.8956521739130435,Round Robin Quota 2
0.30699201996451914,0.6993213383838384,0.21468607027474557,0.8956521739130435,Round Robin Quota 2
0.32461499953486594,0.6901695526695526,0.22403938901880546,0.8956521739130435,Round Robin Quota 2
0.3281963142994395,0.6957499098124098,0.22834255607460036,0.8956521739130435,Round Robin Quota 2
0.3448739106347641,0.704752886002886,0.2430508838269514,0.8956521739130435,Round Robin Quota 2
0.31512473954552767,0.6936665764790764,0.2185914992444068,0.8956521739130435,Round Robin Quota 2
0.3465780132970193,0.7196338383838384,0.249409266008379,0.8956521739130435,Round Robin Quota 2
0.28886321576309826,0.6818362193362193,0.1969574029412135,0.8956521739130435,Round Robin Quota 2
0.3235439799188049,0.7136070526695526,0.2308832659188353,0.8956521739130435,Round Robin Quota 2
0.3226813128733912,0.711002886002886,0.22942734471218135,0.8956521739130435,Round Robin Quota 2
0.3397248694360695,0.708845147907648,0.2408123253233171,0.8956521739130435,Round Robin Quota 2
0.3158378343329908,0.6863005050505051,0.21675966521678933,0.8956521739130435,Round Robin Quota 2
0.34527952723151,0.704455266955267,0.24323398153006173,0.8956521739130435,Round Robin Quota 2
0.3297968786109443,0.7162856240981241,0.23622876302145354,0.8956521739130435,Round Robin Quota 2
0.32406346126581376,0.7086219336219337,0.22963847653839756,0.8956521739130435,Round Robin Quota 2
0.33406414653678884,0.7071338383838384,0.23622806220698053,0.8956521739130435,Round Robin Quota 2
0.36849527735330634,0.7121933621933623,0.2624398905306268,0.8956521739130435,Round Robin Quota 2
0.34005235047683596,0.7195594336219336,0.24468787671091935,0.8956521739130435,Round Robin Quota 2
0.32442522164576526,0.699395743145743,0.2269016189881624,0.8956521739130435,Round Robin Quota 2
0.3713371383029418,0.7103332431457432,0.263773113751188,0.8956521739130435,Round Robin Quota 2
0.3120183040313166,0.6854076479076479,0.21385973187023805,0.8956521739130435,Round Robin Quota 2
0.31764427036277904,0.7198570526695527,0.22865846826072064,0.8956521739130435,Round Robin Quota 2
0.33217562925503463,0.7154671717171717,0.23766075797647143,0.8956521739130435,Round Robin Quota 2
0.31622560163881647,0.7008094336219336,0.22161388478125418,0.8956521739130435,Round Robin Quota 2
0.293269632856469,0.6951546717171717,0.20386775535295418,0.8956521739130435,Round Robin Quota 2
0.26845209555838323,0.697238005050505,0.18717500355875466,0.8956521739130435,Round Robin Quota 2
0.2760732810101477,0.7103332431457432,0.19610402904582436,0.8956521739130435,Round Robin Quota 2
0.2566737239688051,0.6936665764790764,0.1780459833775765,0.8956521739130435,Round Robin Quota 2
0.359312943286084,0.686002886002886,0.2464897160724449,0.8956521739130435,Round Robin Quota 2
0.3083812423357369,0.7025951479076479,0.21666716457082125,0.8956521739130435,Round Robin Quota 2
0.30086965179778546,0.7150951479076479,0.21515042815325994,0.8956521739130435,Round Robin Quota 2
0.3376360915779041,0.6987261002886003,0.23591514958491364,0.8956521739130435,Round Robin Quota 2
0.30273930669759574,0.696940386002886,0.21099124926806848,0.8956521739130435,Round Robin Quota 2
0.3348736188021013,0.715690386002886,0.2396658295026592,0.8956521739130435,Round Robin Quota 2
0.3233185088897544,0.691583243145743,0.2236016629470221,0.8956521739130435,Round Robin Quota 2
0.3133293993976192,0.6883094336219335,0.21566758143647588,0.8956521739130435,Round Robin Quota 2
0.3257049588007369,0.7165832431457432,0.23339471568608272,0.8956521739130435,Round Robin Quota 2
0.3233185088897544,0.691583243145743,0.2236016629470221,0.8956521739130435,Round Robin Quota 2
0.34224598321393945,0.7028927669552669,0.24056222612057174,0.8956521739130435,Round Robin Quota 2
0.3348993932462624,0.7046784812409812,0.2359963958013023,0.8956521739130435,Round Robin Quota 2
0.35422897151133853,0.7163600288600288,0.2537554762549208,0.8956521739130435,Round Robin Quota 2
0.35197030874313334,0.7142022907647908,0.2513780007855365,0.8956521739130435,Round Robin Quota 2
0.35204214044866966,0.7195594336219335,0.2533152431922979,0.8956521739130435,Round Robin Quota 2
0.32090385751789885,0.7052737193362193,0.2263250571409887,0.8956521739130435,Round Robin Quota 2
0.2705928298914317,0.6880862193362193,0.18619119729948394,0.8956521739130435,Round Robin Quota 2
0.2775626819368774,0.699395743145743,0.19412615820276788,0.8956521739130435,Round Robin Quota 2
0.3456812425745046,0.7198570526695527,0.24884108044283157,0.8956521739130435,Round Robin Quota 2
0.34907456577462515,0.7082499098124098,0.24723202972768435,0.8956521739130435,Round Robin
0.35515581083293674,0.7082499098124098,0.2515390709917807,0.8956521739130435,Round Robin
0.33019139609439235,0.6915832431457432,0.22835483656978053,0.8956521739130435,Round Robin
0.33019139609439235,0.6915832431457432,0.22835483656978053,0.8956521739130435,Round Robin
0.28682367257506686,0.6909880050505051,0.1981917173139047,0.8956521739130435,Round Robin
0.3099577452010675,0.696940386002886,0.21602207058501616,0.8956521739130435,Round Robin
0.31663864071777553,0.7005118145743146,0.22180910877355337,0.8956521739130435,Round Robin
0.31597576721986803,0.710035624098124,0.22435405107784256,0.8956521739130435,Round Robin
0.33019139609439235,0.6915832431457432,0.22835483656978053,0.8956521739130435,Round Robin
0.2967356365168155,0.7040832431457431,0.20892658931567587,0.8956521739130435,Round Robin
0.33650492562298306,0.6951546717171717,0.23392297110265609,0.8956521739130435,Round Robin
0.31597576721986803,0.710035624098124,0.22435405107784256,0.8956521739130435,Round Robin
0.3226480573246273,0.710035624098124,0.22909161474653905,0.8956521739130435,Round Robin
0.32993377004431956,0.6820594336219337,0.2250344403291779,0.8956521739130435,Round Robin
0.32993377004431956,0.6820594336219337,0.2250344403291779,0.8956521739130435,Round Robin
0.29456249010324187,0.6909880050505051,0.20353914739914825,0.8956521739130435,Round Robin
0.30273930669759574,0.696940386002886,0.21099124926806848,0.8956521739130435,Round Robin
0.3365049256229832,0.6951546717171716,0.2339229711026561,0.8956521739130435,Round Robin
0.31663864071777553,0.7005118145743146,0.22180910877355337,0.8956521739130435,Round Robin
0.3368591703442794,0.6820594336219337,0.2297579749353737,0.8956521739130435,Round Robin
0.30964866321095186,0.7005118145743146,0.21691254694641468,0.8956521739130435,Round Robin
0.3483541344008376,0.7046784812409813,0.24547766236359894,0.8956521739130435,Round Robin
0.33019139609439235,0.6915832431457432,0.22835483656978053,0.8956521739130435,Round Robin
0.3109966369611555,0.7040832431457431,0.21896752075902962,0.8956521739130435,Round Robin
0.3235439799188049,0.7136070526695526,0.2308832659188353,0.8956521739130435,Round Robin
0.30915950906451584,0.710035624098124,0.21951426496449314,0.8956521739130435,Round Robin
0.3169576756369104,0.7136070526695526,0.2261832327322477,0.8956521739130435,Round Robin
0.31788731228566397,0.7040832431457431,0.22381912978897392,0.8956521739130435,Round Robin
0.3368591703442794,0.6820594336219337,0.2297579749353737,0.8956521739130435,Round Robin
0.3235439799188049,0.7136070526695526,0.2308832659188353,0.8956521739130435,Round Robin
0.315627433150069,0.6820594336219336,0.21527666828988076,0.8956521739130435,Round Robin
0.2951725364829651,0.7005118145743146,0.20677184914418495,0.8956521739130435,Round Robin
0.3020756946782908,0.6874165764790765,0.20765183987328947,0.8956521739130435,Round Robin
0.33019139609439235,0.6915832431457432,0.22835483656978053,0.8956521739130435,Round Robin
0.28682367257506686,0.6909880050505051,0.1981917173139047,0.8956521739130435,Round Robin
0.3433991053998033,0.6856308621933622,0.2354450247116964,0.8956521739130435,Round Robin
0.3020756946782908,0.6874165764790765,0.20765183987328947,0.8956521739130435,Round Robin
0.3312389070358618,0.7040832431457431,0.23321976392186086,0.8956521739130435,Round Robin
0.33019139609439235,0.6915832431457432,0.22835483656978053,0.8956521739130435,Round Robin
0.3365049256229832,0.6951546717171716,0.2339229711026561,0.8956521739130435,Round Robin
0.3039497871196724,0.7040832431457431,0.21400595186867719,0.8956521739130435,Round Robin
0.2785881971352226,0.6874165764790765,0.19150614472217278,0.8956521739130435,Round Robin
0.34907456577462515,0.7082499098124098,0.24723202972768435,0.8956521739130435,Round Robin
0.3483541344008376,0.7046784812409813,0.24547766236359894,0.8956521739130435,Round Robin
0.32993377004431956,0.6820594336219337,0.2250344403291779,0.8956521739130435,Round Robin
0.31788731228566397,0.7040832431457431,0.22381912978897392,0.8956521739130435,Round Robin
0.3169576756369104,0.7136070526695526,0.2261832327322477,0.8956521739130435,Round Robin
0.33019139609439235,0.6915832431457432,0.22835483656978053,0.8956521739130435,Round Robin
0.3312389070358618,0.7040832431457431,0.23321976392186086,0.8956521739130435,Round Robin
0.3433991053998033,0.6856308621933622,0.2354450247116964,0.8956521739130435,Round Robin
0.34907456577462515,0.7082499098124098,0.24723202972768435,0.8956521739130435,Round Robin
0.31663864071777553,0.7005118145743146,0.22180910877355337,0.8956521739130435,Round Robin
0.3235439799188049,0.7136070526695526,0.2308832659188353,0.8956521739130435,Round Robin
0.34208841782422006,0.7046784812409813,0.24106234672250162,0.8956521739130435,Round Robin
0.34907456577462515,0.7082499098124098,0.24723202972768435,0.8956521739130435,Round Robin
0.32983343923233993,0.6951546717171717,0.22928525617090295,0.8956521739130435,Round Robin
0.3420884178242201,0.7046784812409813,0.24106234672250165,0.8956521739130435,Round Robin
0.33692411299702724,0.6915832431457432,0.23301107076048694,0.8956521739130435,Round Robin
0.30273930669759574,0.696940386002886,0.21099124926806848,0.8956521739130435,Round Robin
0.3291851338085117,0.7100356240981242,0.2337331719275511,0.8956521739130435,Round Robin
0.30273930669759574,0.696940386002886,0.21099124926806848,0.8956521739130435,Round Robin
0.3169576756369104,0.7136070526695526,0.2261832327322477,0.8956521739130435,Round Robin
0.34907456577462515,0.7082499098124098,0.24723202972768435,0.8956521739130435,Round Robin
0.3166461508607714,0.6909880050505051,0.21879869209020572,0.8956521739130435,Round Robin
0.3312389070358618,0.7040832431457431,0.23321976392186086,0.8956521739130435,Round Robin
0.31597576721986803,0.710035624098124,0.22435405107784256,0.8956521739130435,Round Robin
0.3420884178242201,0.7046784812409813,0.24106234672250165,0.8956521739130435,Round Robin
0.3020756946782908,0.6874165764790765,0.20765183987328947,0.8956521739130435,Round Robin
0.3440904956489682,0.6987261002886003,0.24042501017117512,0.8956521739130435,Round Robin
0.33019139609439235,0.6915832431457432,0.22835483656978053,0.8956521739130435,Round Robin
0.3235439799188049,0.7136070526695526,0.2308832659188353,0.8956521739130435,Round Robin
0.29445476970937184,0.6874165764790765,0.20241308972155128,0.8956521739130435,Round Robin
0.33019139609439235,0.6915832431457432,0.22835483656978053,0.8956521739130435,Round Robin
0.3235439799188049,0.7136070526695526,0.2308832659188353,0.8956521739130435,Round Robin
0.3433991053998033,0.6856308621933622,0.2354450247116964,0.8956521739130435,Round Robin
0.30273930669759574,0.696940386002886,0.21099124926806848,0.8956521739130435,Round Robin
0.3099577452010675,0.696940386002886,0.21602207058501616,0.8956521739130435,Round Robin
0.30822535347943547,0.6820594336219336,0.210228010022104,0.8956521739130435,Round Robin
0.33019139609439235,0.6915832431457432,0.22835483656978053,0.8956521739130435,Round Robin
0.34907456577462515,0.7082499098124098,0.24723202972768435,0.8956521739130435,Round Robin
0.3440904956489682,0.6987261002886003,0.24042501017117512,0.8956521739130435,Round Robin
0.2785881971352226,0.6874165764790765,0.19150614472217278,0.8956521739130435,Round Robin
0.32999885717718347,0.7136070526695526,0.23548951185453054,0.8956521739130435,Round Robin
0.3169576756369104,0.7136070526695526,0.2261832327322477,0.8956521739130435,Round Robin
0.2785881971352226,0.6874165764790765,0.19150614472217278,0.8956521739130435,Round Robin
0.32993377004431956,0.6820594336219337,0.2250344403291779,0.8956521739130435,Round Robin
0.34907456577462515,0.7082499098124098,0.24723202972768435,0.8956521739130435,Round Robin
0.34352490125593993,0.6915832431457432,0.23757606531190412,0.8956521739130435,Round Robin
0.323477608132111,0.7005118145743146,0.22659988624678415,0.8956521739130435,Round Robin
0.34907456577462515,0.7082499098124098,0.24723202972768435,0.8956521739130435,Round Robin
0.3095090293127888,0.6874165764790765,0.2127616373195594,0.8956521739130435,Round Robin
0.30273930669759574,0.696940386002886,0.21099124926806848,0.8956521739130435,Round Robin
0.3312389070358618,0.7040832431457431,0.23321976392186086,0.8956521739130435,Round Robin
0.3235439799188049,0.7136070526695526,0.2308832659188353,0.8956521739130435,Round Robin
0.33650492562298306,0.6951546717171717,0.23392297110265609,0.8956521739130435,Round Robin
0.32434218445355406,0.6987261002886003,0.2266263497023177,0.8956521739130435,Round Robin
0.32993377004431956,0.6820594336219337,0.2250344403291779,0.8956521739130435,Round Robin
0.3483541344008376,0.7046784812409813,0.24547766236359894,0.8956521739130435,Round Robin
0.2951725364829651,0.7005118145743146,0.20677184914418495,0.8956521739130435,Round Robin
0.33019139609439235,0.6915832431457432,0.22835483656978053,0.8956521739130435,Round Robin
0.3095090293127888,0.6874165764790765,0.2127616373195594,0.8956521739130435,Round Robin re-permutated
0.34288548375964456,0.7082499098124098,0.24284861294875273,0.8956521739130435,Round Robin re-permutated
0.3365826161218488,0.7082499098124098,0.23838460751272436,0.8956521739130435,Round Robin re-permutated
0.35515581083293674,0.7082499098124098,0.2515390709917807,0.8956521739130435,Round Robin re-permutated
0.3109966369611555,0.7040832431457431,0.21896752075902962,0.8956521739130435,Round Robin re-permutated
0.3376360915779041,0.6987261002886003,0.23591514958491364,0.8956521739130435,Round Robin re-permutated
0.3099577452010675,0.696940386002886,0.21602207058501616,0.8956521739130435,Round Robin re-permutated
0.3109966369611555,0.7040832431457431,0.21896752075902962,0.8956521739130435,Round Robin re-permutated
0.35664905287390314,0.6987261002886003,0.24920000188620514,0.8956521739130435,Round Robin re-permutated
0.31701186066221365,0.696940386002886,0.2209383685374163,0.8956521739130435,Round Robin re-permutated
0.3226480573246273,0.710035624098124,0.22909161474653905,0.8956521739130435,Round Robin re-permutated
0.3096486632109518,0.7005118145743146,0.21691254694641465,0.8956521739130435,Round Robin re-permutated
0.34907456577462515,0.7082499098124098,0.24723202972768435,0.8956521739130435,Round Robin re-permutated
0.33650492562298306,0.6951546717171717,0.23392297110265609,0.8956521739130435,Round Robin re-permutated
0.361134666663363,0.7082499098124099,0.25577359509446157,0.8956521739130435,Round Robin re-permutated
0.30273930669759574,0.696940386002886,0.21099124926806848,0.8956521739130435,Round Robin re-permutated
0.3365049256229831,0.6951546717171717,0.2339229711026561,0.8956521739130435,Round Robin re-permutated
0.3024972073607597,0.7005118145743146,0.21190286763194846,0.8956521739130435,Round Robin re-permutated
0.31788731228566397,0.7040832431457431,0.22381912978897392,0.8956521739130435,Round Robin re-permutated
0.3083404272205846,0.6856308621933621,0.211407712964319,0.8956521739130435,Round Robin re-permutated
0.3082253534794354,0.6820594336219337,0.21022801002210403,0.8956521739130435,Round Robin re-permutated
0.29456249010324187,0.6909880050505051,0.20353914739914825,0.8956521739130435,Round Robin re-permutated
0.3099577452010675,0.696940386002886,0.21602207058501616,0.8956521739130435,Round Robin re-permutated
0.30822535347943547,0.6820594336219336,0.210228010022104,0.8956521739130435,Round Robin re-permutated
0.34208841782422006,0.7046784812409813,0.24106234672250162,0.8956521739130435,Round Robin re-permutated
0.33019139609439235,0.6915832431457432,0.22835483656978053,0.8956521739130435,Round Robin re-permutated
0.3109966369611555,0.7040832431457431,0.21896752075902962,0.8956521739130435,Round Robin re-permutated
0.30964866321095186,0.7005118145743146,0.21691254694641468,0.8956521739130435,Round Robin re-permutated
0.33650492562298306,0.6951546717171717,0.23392297110265609,0.8956521739130435,Round Robin re-permutated
0.3365049256229832,0.6951546717171716,0.2339229711026561,0.8956521739130435,Round Robin re-permutated
0.3083404272205846,0.6856308621933621,0.211407712964319,0.8956521739130435,Round Robin re-permutated
0.30273930669759574,0.696940386002886,0.21099124926806848,0.8956521739130435,Round Robin re-permutated
0.30273930669759574,0.696940386002886,0.21099124926806848,0.8956521739130435,Round Robin re-permutated
0.33692411299702724,0.6915832431457432,0.23301107076048694,0.8956521739130435,Round Robin re-permutated
0.2967356365168155,0.7040832431457431,0.20892658931567587,0.8956521739130435,Round Robin re-permutated
0.3083404272205846,0.6856308621933621,0.211407712964319,0.8956521739130435,Round Robin re-permutated
0.29456249010324187,0.6909880050505051,0.20353914739914825,0.8956521739130435,Round Robin re-permutated
0.32982312680747566,0.6856308621933621,0.22613691480432016,0.8956521739130435,Round Robin re-permutated
0.2951725364829651,0.7005118145743146,0.20677184914418495,0.8956521739130435,Round Robin re-permutated
0.32993377004431956,0.6820594336219337,0.2250344403291779,0.8956521739130435,Round Robin re-permutated
0.30210313140084427,0.6909880050505051,0.20874964008618,0.8956521739130435,Round Robin re-permutated
0.3099577452010675,0.696940386002886,0.21602207058501616,0.8956521739130435,Round Robin re-permutated
0.3483541344008376,0.7046784812409813,0.24547766236359894,0.8956521739130435,Round Robin re-permutated
0.33019139609439235,0.6915832431457432,0.22835483656978053,0.8956521739130435,Round Robin re-permutated
0.30210313140084427,0.6909880050505051,0.20874964008618,0.8956521739130435,Round Robin re-permutated
0.32983343923233993,0.6951546717171717,0.22928525617090295,0.8956521739130435,Round Robin re-permutated
0.3440904956489682,0.6987261002886003,0.24042501017117512,0.8956521739130435,Round Robin re-permutated
0.32434218445355406,0.6987261002886003,0.2266263497023177,0.8956521739130435,Round Robin re-permutated
0.2951725364829651,0.7005118145743146,0.20677184914418495,0.8956521739130435,Round Robin re-permutated
0.3235439799188049,0.7136070526695526,0.2308832659188353,0.8956521739130435,Round Robin re-permutated
0.30249720736075963,0.7005118145743146,0.21190286763194843,0.8956521739130435,Round Robin re-permutated
0.30964866321095186,0.7005118145743146,0.21691254694641468,0.8956521739130435,Round Robin re-permutated
0.31701186066221365,0.696940386002886,0.2209383685374163,0.8956521739130435,Round Robin re-permutated
0.3440904956489682,0.6987261002886003,0.24042501017117512,0.8956521739130435,Round Robin re-permutated
0.3312389070358618,0.7040832431457431,0.23321976392186086,0.8956521739130435,Round Robin re-permutated
0.34907456577462515,0.7082499098124098,0.24723202972768435,0.8956521739130435,Round Robin re-permutated
0.31597576721986803,0.710035624098124,0.22435405107784256,0.8956521739130435,Round Robin re-permutated
0.31663864071777553,0.7005118145743146,0.22180910877355337,0.8956521739130435,Round Robin re-permutated
0.33650492562298306,0.6951546717171717,0.23392297110265609,0.8956521739130435,Round Robin re-permutated
0.2951725364829651,0.7005118145743146,0.20677184914418495,0.8956521739130435,Round Robin re-permutated
0.3020756946782908,0.6874165764790765,0.20765183987328947,0.8956521739130435,Round Robin re-permutated
0.30273930669759574,0.696940386002886,0.21099124926806848,0.8956521739130435,Round Robin re-permutated
0.3235439799188049,0.7136070526695526,0.2308832659188353,0.8956521739130435,Round Robin re-permutated
0.30915950906451584,0.710035624098124,0.21951426496449314,0.8956521739130435,Round Robin re-permutated
0.33019139609439235,0.6915832431457432,0.22835483656978053,0.8956521739130435,Round Robin re-permutated
0.29534449686654407,0.696940386002886,0.20583750764999736,0.8956521739130435,Round Robin re-permutated
0.31788731228566397,0.7040832431457431,0.22381912978897392,0.8956521739130435,Round Robin re-permutated
0.30273930669759574,0.696940386002886,0.21099124926806848,0.8956521739130435,Round Robin re-permutated
0.33019139609439235,0.6915832431457432,0.22835483656978053,0.8956521739130435,Round Robin re-permutated
0.3095090293127888,0.6874165764790765,0.2127616373195594,0.8956521739130435,Round Robin re-permutated
0.3365826161218488,0.7082499098124098,0.23838460751272436,0.8956521739130435,Round Robin re-permutated
0.32983343923233993,0.6951546717171717,0.22928525617090295,0.8956521739130435,Round Robin re-permutated
0.3376360915779041,0.6987261002886003,0.23591514958491364,0.8956521739130435,Round Robin re-permutated
0.32434218445355406,0.6987261002886003,0.2266263497023177,0.8956521739130435,Round Robin re-permutated
0.29445476970937184,0.6874165764790765,0.20241308972155128,0.8956521739130435,Round Robin re-permutated
0.33692411299702724,0.6915832431457432,0.23301107076048694,0.8956521739130435,Round Robin re-permutated
0.30273930669759574,0.696940386002886,0.21099124926806848,0.8956521739130435,Round Robin re-permutated
0.3440904956489682,0.6987261002886003,0.24042501017117512,0.8956521739130435,Round Robin re-permutated
0.30273930669759574,0.696940386002886,0.21099124926806848,0.8956521739130435,Round Robin re-permutated
0.35515581083293674,0.7082499098124098,0.2515390709917807,0.8956521739130435,Round Robin re-permutated
0.34208841782422006,0.7046784812409813,0.24106234672250162,0.8956521739130435,Round Robin re-permutated
0.34208841782422006,0.7046784812409813,0.24106234672250162,0.8956521739130435,Round Robin re-permutated
0.32264805732462737,0.710035624098124,0.22909161474653908,0.8956521739130435,Round Robin re-permutated
0.35664905287390314,0.6987261002886003,0.24920000188620514,0.8956521739130435,Round Robin re-permutated
0.34946602071434757,0.6951546717171717,0.24293293690598863,0.8956521739130435,Round Robin re-permutated
0.2967356365168155,0.7040832431457431,0.20892658931567587,0.8956521739130435,Round Robin re-permutated
0.3096486632109518,0.7005118145743146,0.21691254694641465,0.8956521739130435,Round Robin re-permutated
0.29534449686654407,0.696940386002886,0.20583750764999736,0.8956521739130435,Round Robin re-permutated
0.33692411299702724,0.6915832431457432,0.23301107076048694,0.8956521739130435,Round Robin re-permutated
0.3230241946095338,0.6951546717171717,0.22455177796049425,0.8956521739130435,Round Robin re-permutated
0.2967356365168155,0.7040832431457431,0.20892658931567587,0.8956521739130435,Round Robin re-permutated
0.3235439799188049,0.7136070526695526,0.2308832659188353,0.8956521739130435,Round Robin re-permutated
0.3235439799188049,0.7136070526695526,0.2308832659188353,0.8956521739130435,Round Robin re-permutated
0.3083404272205846,0.6856308621933621,0.211407712964319,0.8956521739130435,Round Robin re-permutated
0.34907456577462515,0.7082499098124098,0.24723202972768435,0.8956521739130435,Round Robin re-permutated
0.34907456577462515,0.7082499098124098,0.24723202972768435,0.8956521739130435,Round Robin re-permutated
0.33019139609439235,0.6915832431457432,0.22835483656978053,0.8956521739130435,Round Robin re-permutated
0.29456249010324187,0.6909880050505051,0.20353914739914825,0.8956521739130435,Round Robin re-permutated
0.32993377004431956,0.6820594336219337,0.2250344403291779,0.8956521739130435,Round Robin re-permutated
0.3024972073607597,0.7005118145743146,0.21190286763194846,0.8956521739130435,Round Robin re-permutated
0.34616504389571245,0.6163352272727273,0.21335371100333755,0.808695652173913,Manual Allocation
